mercadona-es;charcuteria y quesos pate y sobrasada;Paté de cerdo light Argal;1.3;5.42;kg
carrefour-es;perfumeria e higiene cabello acondicionadores;Acondicionador para cabello seco con aceite de nuez de macadamia Hydrate Miracle Aussie 200 ml.;5.25;2.62;ml
carrefour-es;perfumeria e higiene cabello champus;Champú rizos definidos Pantene 700 ml.;5.85;0.84;ml
carrefour-es;la despensa alimentacion arroz y cous cous;Cuscús grano mediano Carrefour 500 g.;0.79;1.58;kg
carrefour-es;el mercado pescaderia marisco almejas y mejillones;Almeja de cultivo fresca Calidad y Origen Carrefour 500 g;9.95;19.9;kg
dia-es;alimentacion conservas pescado mejillones;DIA mejillones en escabeche 8/12 piezas lata 69 gr;1.65;23.91;g
mercadona-es;mascotas pez y otros;Sticks para tortuga Dr. Wu Tetra;3.65;66.36;kg
dia-es;desayuno dulces y pan cereales cereales infantiles;DIA cereales rellenos de chocolate y avellana caja 500 gr;1.79;3.58;g
carrefour-es;bebidas aguas y zumos agua con gas;Agua mineral con gas Cabreiroá 1 l.;0.93;0.93;l
carrefour-es;perfumeria e higiene bienestar sexual preservativos;Preservativos sensual touch&feel Control 12 ud.;7.15;0.6;ud
mercadona-es;bebe biberon chupete y menaje;Babero pequeño de 0 a 4 meses Deliplus;4.0;2.0;ud
carrefour-es;la despensa yogures y postres yogur natural y sabores;Yogur de vaca ecológico Cantero de Letur 420 g.;2.9;6.9;kg
carrefour-es;bebe panales y toallitas panales carrefour baby;Pants optima adsorption My Carrefour Baby T6 (+16 kg) 36 ud.;11.7;0.32;ud
carrefour-es;el mercado la cocina de carrefour ensaladas gazpachos y sandwiches;Guacamole Carrefour 200 g;1.59;7.95;kg
carrefour-es;bebidas cerveza rubia;Cerveza Mahou 5 Estrellas especial pack de 12 botellas de 25 cl.;5.4;1.8;l
dia-es;perfumeria e higiene gel de bano sal y espuma de bano;NIVEA gel de ducha natural oil bote 200 ml;3.6;18.0;ml
carrefour-es;bebidas vinos bio en vinos;Vino tinto crianza ecológico Carrizal D.O.Ca Rioja 75 cl.;5.85;5.85;ud
mercadona-es;pizzas y platos preparados platos preparados frios;Sándwich jamón york y queso Hacendado pan sin corteza;1.5;9.38;kg
dia-es;drogueria y limpieza celulosa servilletas de papel;DIA servilletas rosadas 2 capas 33x33 cm paquete 50 uds;1.09;1.09;ud
mercadona-es;cuidado facial y corporal higiene intima;Compresa con alas normal Deliplus Suave;1.0;0.1;ud
carrefour-es;perfumeria e higiene bano e higiene corporal desodorantes;Desodorante en spray para hombre pure game Adidas 150 ml.;3.15;2.1;ml
carrefour-es;la despensa dulce y desayuno cremas de cacao avellana y cacahuete;Crema de leche con avellanas Nocilla 190 g.;1.85;10.28;kg
carrefour-es;la despensa conservas sopas y precocinados caldos sopas y pure;Caldo de pollo Avecrem 48 pastillas;4.8;10.0;kg
dia-es;frescos verdura y hortalizas pimiento;Pimiento italiano unidad (150 gr aprox.);0.27;1.79;g
dia-es;desayuno dulces y pan caramelos y chicles caramelos duros;CHUPA CHUPS the best of sabores variados bolsa 16 uds 192 gr;2.39;11.49;g
mercadona-es;conservas caldos y cremas sopa y caldo;Caldo de pescado Hacendado;1.2;1.2;l
carrefour-es;la despensa yogures y postres otros postres;Panna Cotta con caramelo Nestlé La Lechera pack de 2 unidades de 125g.;1.35;5.4;kg
mercadona-es;cuidado del cabello champu;Champú Volumen Deliplus cabello fino y sin volumen;1.8;0.45;ml
carrefour-es;perfumeria e higiene cosmetica accesorios de maquillaje y manicura y pedicura;Cortauñas con depósito 7,3 cm Beter 1 ud.;1.84;1.84;ud
carrefour-es;perfumeria e higiene boca y sonrisa enjuagues bucales;Enjuague bucal Total Care Listerine 500 ml.;5.4;1.08;ml
dia-es;perfumeria e higiene limpieza facial limpieza desmaquilladores;GARNIER Skinactive agua micelar en aceite bote 400 ml;5.35;13.38;ml
carrefour-es;la despensa huevos huevos frescos;Huevos M camperos Quien es el Jefe 12 ud.;2.83;2.83;ud
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Caramelo con palo Piruletas Fiesta 105 g.;1.34;12.76;kg
carrefour-es;la despensa alimentacion aceites y vinagres;Vinagre balsámico de módena Prima 250 ml.;2.5;10.0;l
carrefour-es;parafarmacia bebe potitos;Preparado de pera, plátano, naranja y galleta desde 6 meses Fruta & Go Nutriben bolsita de 90 gr;1.29;14.33;kg
carrefour-es;bebe panales y toallitas panales dodot;Pants Dodot T5 (12-17 kg) 60 ud.;19.99;0.33;ud
dia-es;lacteos y huevos yogures bifidus;DANONE ACTIVIA bífidus natural pack 4 unidades 120 gr;2.09;4.35;g
carrefour-es;el mercado panaderia bolleria y pasteleria pan de molde tostado y picos;Hogaza de cereales The Rustik Bakery 450 g.;2.21;4.91;kg
dia-es;perfumeria e higiene cosmetica quitaesmalte y accesorios;YATP brocha para colorete 1 ud;7.09;7.09;ud
mercadona-es;aperitivos frutos secos y fruta desecada;Cocktail fruta deshidratada Hacendado;1.4;7.0;kg
dia-es;drogueria y limpieza celulosa papel de cocina;REGINA Blitz papel de cocina 3 capas 1 rollo;2.69;2.69;ud
mercadona-es;cuidado facial y corporal higiene intima;Braguita incontinencia talla L Tena lady pants;5.7;1.14;ud
carrefour-es;el mercado verduras y hortalizas infusiones mieles y hierbas aromaticas;Miel de azahar con crema de jengibre y limón Primo Mendoza 280 g;5.95;19.83;kg
dia-es;bebe alimentacion infantil zumos y bebidas;NESTLE manzana y melocotón pouch 90 gr;0.99;11.0;g
carrefour-es;la despensa lacteos bio en lacteos;Leche entera ecológica Carrefour Bio brik 1 l.;0.94;0.94;l
carrefour-es;perfumeria e higiene bano e higiene corporal colonias;Estuche Aire de Sevilla Azahar: colonia 150 ml, crema corporal 150 ml y gel de ducha 150 ml;12.65;12.65;ud
dia-es;charcuteria y quesos salchichas salchichas;ELPOZO salchichas frankfurt envase 160 gr;0.39;2.44;g
carrefour-es;bebidas alcoholes vodka;Vodka Grey Goose 70 cl.;38.8;55.43;l
dia-es;desayuno dulces y pan caramelos y chicles caramelos duros;SOLANO caramelos sabor café expresso bolsa 99 gr;1.99;20.1;g
carrefour-es;bebidas vinos todos los vinos;Vino D.O. Rioja tinto crianza Gran Vendema 75 cl.;4.2;4.2;ud
carrefour-es;bebidas vinos de mesa;Vino blanco semi-dulce Solar de Ricot botella 75 cl.;2.09;2.79;l
dia-es;desayuno dulces y pan chocolates y bombones grajeas y huevos chocolate;LACASA conguitos chocolate con leche y cacahuetes bolsa 220 gr;2.55;11.59;g
carrefour-es;la despensa dulce y desayuno cafes;Café molido natural descafeinado Record 250 g.;1.05;4.2;kg
mercadona-es;cereales y galletas galletas;Bizcochitos Lulu el osito;1.25;8.33;kg
carrefour-es;la despensa aperitivos frutos secos;Nuez cascara Carrefour granel 500 g aprox;2.9;5.8;kg
mercadona-es;marisco y pescado pescado congelado;Rodajas de emperador pequeñas Hacendado ultracongeladas;8.75;9.72;kg
mercadona-es;bodega licores;Licor dulce Amaretto Del Patriarca;4.7;6.71;l
dia-es;alimentacion conservas pescado sardinas y sardinillas;DIA sardinas en aceite de oliva lata 80 gr;1.05;12.35;g
carrefour-es;limpieza y hogar productos para toda la casa suelos;Limpiador multisuperficies aroma océano Cif 1,5 l.;2.2;1.47;l
mercadona-es;conservas caldos y cremas atun y otras conservas de pescado;Bonito del norte en aceite de oliva Albo;2.98;36.34;kg
carrefour-es;la despensa dulce y desayuno dulces y golosinas;Caramelos masticables de frutas Sugus sin gluten 1 kg.;8.55;8.55;kg
carrefour-es;la despensa conservas sopas y precocinados conservas de pescado y marisco;Atún claro en aceite de oliva Isabel sin lactosa pack de 6 latas de 52 g.;5.74;18.4;kg
dia-es;perfumeria e higiene cuidado del cabello mascarillas cabello;FRIZZ EASE serum antiencrespamiento original inmediato dosificador 50 ml;12.49;249.8;ml
carrefour-es;la despensa alimentacion salsas y tomate frito;Tomate frito Solís sin gluten y sin lactosa pack 2 tarros de 460 g.;1.93;2.1;kg
mercadona-es;congelados marisco;Langostino crudo Pescanova ultracongelado;9.25;9.25;kg
mercadona-es;charcuteria y quesos queso curado semicurado y tierno;Queso Maasdam Holland Corona;2.5;6.25;kg
dia-es;alimentacion conservas dulces y mermeladas compotas;DIA mermelada extra albaricoque frasco 650 gr;1.65;2.54;g
carrefour-es;la despensa yogures y postres yogures desnatados;Yogur desnatado de fresa Danone Vitalinea sin gluten pack de 4 unidades de 135 g.;2.1;3.89;kg
dia-es;desayuno dulces y pan caramelos y chicles chicles;DIA chicle sabor hierbabuena sin azúcares bolsa 98 gr;2.09;21.33;g
carrefour-es;la despensa alimentacion aceites y vinagres;Aceite de girasol Carrefour garrafa 5 l.;4.75;0.95;l
carrefour-es;la despensa yogures y postres otros postres;Tarta de queso Miraflores sin gluten 200 g.;1.31;6.55;kg
mercadona-es;cuidado facial y corporal perfume y colonia;Body spray té verde fresco Deliplus;2.5;1.25;ml
carrefour-es;bebidas refrescos tonica;Limonada Fentimans de rosas botella 27,5 cl.;2.96;10.76;l
dia-es;bebidas refrescos bebidas de frutas;BIFRUTAS PASCUAL bebida con leche tropical envase 1 lt;1.69;1.69;ml
carrefour-es;bebidas cava y champagne todos los cavas y champagnes;Cava Castell del Llac dulce 75 cl.;3.15;3.15;ud
mercadona-es;maquillaje ojos;Sombra de ojos perlada Deliplus 09;3.0;3.0;ud
mercadona-es;cuidado facial y corporal afeitado y cuidado para hombre;Brocha de afeitar pelo de tejón Wilkinson;6.75;6.75;ud
carrefour-es;la despensa dulce y desayuno galletas;Galletas de cereales con chocolate Ositos Chiquilín 450 g.;2.9;6.44;kg
mercadona-es;carne embutido;Morcilla de cebolla oreada;1.51;5.04;kg
dia-es;frescos carne y aves cerdo;Fiambre de lomo adobado bandeja 400 gr;2.89;7.23;g
carrefour-es;perfumeria e higiene cabello tinte;T.CREME.GLOSS.CASTING.834;6.6;6.6;ud
carrefour-es;bebidas refrescos colas;Pepsi botella 1,25 l.;1.05;0.84;l
dia-es;mascotas gatos alimento humedo;AS Mix gourmet alimento para gatos con carne tarro 4 x 85 gr;1.66;4.88;g
carrefour-es;el mercado quesos todos los quesos;Mini quesitos Babybel pack de 12 unidades de 20 g.;4.14;17.25;kg
dia-es;bebe higiene gel y jabon;BABYSMILE jabon liquido infantil lavanda botella 750ml;2.05;2.73;ml
carrefour-es;bebidas alcoholes ron;Ron Matusalem gran reserva 15 años 70 cl.;32.05;45.79;l
carrefour-es;bebidas vinos tinto;LOTE 86. Estuche de 2 botellas de vino tinto crianza Marqués de Cáceres D.O. Ca. Rioja 75 cl. + 1 botella tinto crianza Marqués de Cáceres D.O. Ca. Rioja 37,5 cl.;14.6;14.6;ud
carrefour-es;bebidas aguas y zumos zumos no refrigerados;Zumo de piña ecológico Huerta del Sol botella 1 l.;2.95;2.95;l
dia-es;drogueria y limpieza ambientadores continuos y decorativos;AMBIENT AIR ambientador mikado dama de noche 50 ml;2.75;55.0;ml
carrefour-es;la despensa dulce y desayuno mermeladas membrillos y compotas;Mermelada de frutas del bosque cero azúcar La Vieja Fábrica;2.39;8.39;kg
carrefour-es;la despensa conservas sopas y precocinados caldos sopas y pure;Caldo de pollo contenido reducido en sal Carrefour sin gluten 1 l.;0.82;0.82;l
carrefour-es;bebidas cerveza sin alcohol;Cerveza Amstel 0,0 sin alcohol Radler con limón lata 33 cl.;0.64;1.94;l
carrefour-es;bebidas vinos todos los vinos;Manzanilla Solear 75 cl.;7.5;7.5;ud
dia-es;drogueria y limpieza limpiadores para el hogar limpiador multiusos;ESTRELLA limpiador oxígeno activo botella 1.25 lt;2.59;2.07;ml
carrefour-es;bebidas aguas y zumos zumos no refrigerados;Zumo multifrutas Carrefour pack de 6 briks de 20 cl.;1.55;1.29;l
dia-es;drogueria y limpieza insecticidas electricos;BLOOM insecticida eléctrico antimosquitos aparato + 2 recambios;5.99;5.99;ud
carrefour-es;perfumeria e higiene higiene intima bio en higiene intima;Neceser higiene intima con copa menstrual y vaso de limpieza tamaño 1 Dyntas 1ud.;15.6;15.6;ud
carrefour-es;la despensa dulce y desayuno cafes;Café soluble natural classic Nescafé 300 g.;7.77;25.9;kg
carrefour-es;bebidas licores y cremas licores y orujo;Licor de whisky Thunder Bitch 70 cl.;13.05;43.62;ml
carrefour-es;la despensa alimentacion nutricion deportiva;Barrita de frutos secos, semillas y cacahuetes ecológica Taste of Nature 40 g.;1.93;48.25;kg
carrefour-es;bebidas vinos tinto;Vino D.O. Valdepeñas tinto Los Molinos 75 cl.;1.92;1.92;ud
carrefour-es;el mercado frutas fruta de temporada;Granada Carrefour a granel 500 g aprox;0.87;1.75;kg
carrefour-es;el mercado quesos gouda y emmental;Queso emmental taco Carrefour 250 g;2.25;9.0;kg
mercadona-es;conservas caldos y cremas conservas de verdura y frutas;Postre de manzana Jamar;1.45;2.04;kg
carrefour-es;perfumeria e higiene bienestar sexual preservativos;Preservativos natural Durex 12 ud.;6.4;0.53;ud
carrefour-es;bebidas vinos todos los vinos;Estuche 2 Bot. Protos Tinto Roble 2018;15.5;15.5;ud
mercadona-es;bodega vino tinto;Vino tinto D.O Campo de Borja Borsao barrica;2.3;3.07;l
carrefour-es;la despensa dulce y desayuno cacaos y cereales solubles;Mezcla de cereales solubles ecológicos Nestlé Eko 175 g.;2.75;15.71;kg
carrefour-es;mascotas gatos pienso para gatos;Catisfactions Premios para Gatos Sabor Pollo 60gr;1.49;24.83;kg
mercadona-es;bodega licores;Whisky nacional DYC 10 años;14.95;21.36;l
dia-es;perfumeria e higiene colonias masculinas;BRUMMEL colonia spray 125 ml;7.95;63.6;ml
carrefour-es;limpieza y hogar cuidado de la ropa detergentes;Detergente liquido delicate Carrefour Expert 40 lavados.;2.55;0.06;ud
dia-es;congelados y helados verdura y fruta patatas;DIA patatas prefritas bolsa 1 Kg;0.99;0.99;g
mercadona-es;bebe toallitas y panales;Pañales bebé talla 1 de 2-5 kg Dodot;5.99;0.21;ud
carrefour-es;bebidas refrescos energeticas;Monster Mango Loco bebida energética 50 cl.;1.2;2.4;l
dia-es;drogueria y limpieza cuidado ropa  detergente prendas delicadas;NORIT detergente a mano líquido cuidado delicado botella 48 lv;4.19;0.09;ud
mercadona-es;agua y refrescos refresco de naranja y de limon;Refresco de limón Hacendado fresh gas;0.4;0.8;l
dia-es;mascotas accesorios accesorios;MENFORSAN champú hidratante para perros bote 300 ml;4.99;16.63;ml
carrefour-es;la despensa dulce y desayuno mermeladas membrillos y compotas;Mermelada de fresa ecológica Carrefour Bio 350 g.;1.99;5.69;kg
carrefour-es;mascotas gatos pienso para gatos;Alimento Húmedo para Gato con Pollo y Zanahorias 400gr;0.35;0.87;kg
carrefour-es;la despensa alimentacion pastas;Fusilli lunghi Garofalo 500 g.;2.65;5.3;kg
carrefour-es;bebe alimentacion infantil postres zumos petit y yogures infantiles;Bolsita de plátano, pera y naranja con avena ecológica Organix 100 g.;1.15;11.5;kg
carrefour-es;la despensa conservas sopas y precocinados platos preparados;Lasaña de atún La Cocinera 530 g.;3.69;6.96;kg
carrefour-es;el mercado verduras y hortalizas setas y hongos;Surtido setas deshidratadas  bandeja 30 g;5.29;176.33;kg
dia-es;perfumeria e higiene colonias femeninas;AIRE DE SEVILLA agua fresca de rosas blancas spray 30 ml;4.65;155.0;ml
carrefour-es;parafarmacia higiene bucal cuidado y fijacion protesis dentales;Crema Adhesiva Clasica Tamaño Ahorro Kukident 70 g.;10.82;15.46;g
carrefour-es;limpieza y hogar papeleria accesorios manualidades;Bolsa de Ojos Móviles Ovalados Surtidos 40 uds;2.2;0.06;ud
dia-es;frescos pescado y marisco pescado al corte;Gambón crudo bolsa (peso aprox. 500 gr);4.95;9.89;g
dia-es;mascotas gatos alimento humedo;DIA alimento  para gatos bocaditos pollo y legumbres lata 400 gr;0.45;1.13;g
carrefour-es;limpieza y hogar menaje cuberteria;Set de 3 Cucharilla de Acero Inoxidable BERGNER Limoges 3pz - Inox;4.5;9.40;ud
carrefour-es;bebe perfumeria e higiene crema corporal talcos y antiirritacion;Crema hidratante fragancia original Nenuco 400 ml.;3.4;0.85;ml
mercadona-es;panaderia y pasteleria bolleria de horno;Trenza con nueces de Pecán 4%;0.6;7.5;kg
carrefour-es;el mercado pescaderia gulas surimi elaborados;Sueños (Angulas) 200 g.;1.55;7.75;kg
carrefour-es;la despensa alimentacion salsas y tomate frito;Salsa al pesto rosso Gallo 190 g.;1.92;10.11;kg
carrefour-es;bebidas sidra todas las sidras;Sidra Maeloc achampanada sabor mora pack de 4 botellas de 20 cl.;2.95;3.69;l
dia-es;alimentacion aceitunas y encurtidos encurtidos;DIA alcaparras en vinagre frasco 80 gr;1.02;12.75;g
carrefour-es;el mercado quesos curado;Queso curado de cabra graso corteza al pimentón Villuerca El Consorcio de Quesos 1/2 pieza 300 g aprox;5.67;18.9;kg
carrefour-es;limpieza y hogar cuidado de la ropa suavizantes;Suavizante concentrado de agua de coco y minerales Aromaterapia+ Vernel 76 lavados.;3.25;0.04;ud
mercadona-es;pizzas y platos preparados pizzas;Pizza masa fina 4 quesos Hacendado ultracongelada;2.2;5.64;kg
carrefour-es;la despensa alimentacion legumbres;Alubia blanca premium Don Pedro 1 kg.;3.05;3.05;kg
dia-es;alimentacion conservas pescado calamares chipirones y pulpo;ALBO calamares en su tinta lata 72 gr;2.25;31.25;g
dia-es;bebidas refrescos bebidas de frutas;DIA bebida de zumo de limón lata 33 cl;0.29;0.88;ml
carrefour-es;bebidas refrescos tonica;Tónica Nordic Mist botella 1 l.;1.38;1.38;l
carrefour-es;la despensa yogures y postres yogur natural y sabores;Yogur de plátano Danone sin gluten pack de 4 unidades de 120 g.;1.0;2.08;kg
mercadona-es;azucar caramelos y chocolate chocolate;Chocolate con leche Valor almendras enteras;2.55;17.0;kg
mercadona-es;cuidado del cabello coloracion cabello;Coloración permanente 7.13 rubio beige Deliplus 0% amoníaco;3.9;3.9;ud
carrefour-es;perfumeria e higiene boca y sonrisa dentifricos;Dentífrico blanqueador one Max White Colgate 75 ml.;2.7;3.6;ml
mercadona-es;agua y refrescos agua;Agua mineral grande Solán de Cabras;4.2;0.47;l
carrefour-es;la despensa alimentacion salsas y tomate frito;Tomate frito con aceite de oliva virgen extra Orlando pack de 3 briks de 350 g.;2.46;2.34;kg
mercadona-es;bodega vino tinto;Vino tinto D.O La Mancha Fidencio;1.2;1.6;l
carrefour-es;parafarmacia botiquin tos y garganta;Caramelo de hierbas sin azúcar Ricola Multi-Active 51 g.;3.65;7.16;g
carrefour-es;la despensa yogures y postres yogur natural y sabores;Yogur de cabra desnatado ecológico Cantero de Letur 420 g.;3.0;7.14;kg
carrefour-es;el mercado charcuteria fiambre de pavo y pollo;Pechuga de pavo en lonchas El Pozo sin gluten 200 g.;2.1;10.5;kg
dia-es;frescos pescado y marisco especialidades;ROYAL huevas de islandia de lumpus y capelan tarro 50 gr;1.89;37.8;g
carrefour-es;la despensa yogures y postres gelatina;Gelatina de sabores Carrefour pack de 6 unidades de 100 g.;0.8;1.33;kg
